"Hugo_symbol" "lengths"
"MAGEC3" 59826
"MAGED1" 99356
"MAGED2" 8270
"MAGED4B" 7445
"MAGED4" 7445
"MAGEE1" 3632
"MAGEE2" 2267
"MAGEF1" 1700
"MAGEH1" 1439
"MAGEL2" 4318
"MAGI1" 685392
"MAGI2" 1436612
"MAGI3" 295449
"MAGIX" 5588
"MAGOHB" 9419
"MAGOH" 11618
"MAGT1" 69821
"MAG" 21721
"MAK16" 16080
"MAK" 76231
"MAL2" 37310
"MALAT1" 8778
"MALL" 34269
"MALT1" 83057
"MAL" 28337
"MAMDC2" 183391
"MAMDC4" 8453
"MAML1" 44461
"MAML2" 366710
"MAML3" 437431
"MAMLD1" 152614
"MAMSTR" 7457
"MAN1A1" 173415
"MAN1A2" 161479
"MAN1B1" 22242
"MAN1C1" 169387
"MAN2A1" 180259
"MAN2A2" 20208
"MAN2B1" 20269
"MAN2B2" 48173
"MAN2C1" 12835
"MANBAL" 27605
"MANBA" 130198
"MANEAL" 7790
"MANEA" 31917
"MANF" 4106
"MANSC1" 24186
"MAOA" 91917
"MAOB" 115840
"MAP1A" 14003
"MAP1B" 102090
"METAP1D" 82477
"MAP1LC3A" 13522
"MAP1LC3B2" 17225
"MAP1LC3B" 12438
"MAP1LC3C" 6199
"MAP1S" 15035
"MAP2K1" 104632
"MAP2K2" 33863
"MAP2K3" 30561
"MAP2K4" 123006
"MAP2K5" 264429
"MAP2K6" 139168
"MAP2K7" 10693
"MAP2" 310071
"MAP3K10" 24149
"MAP3K11" 16466
"MAP3K12" 21536
"MAP3K13" 206156
"MAP3K14" 53929
"MAP3K15" 155203
"MAP3K1" 80609
"MAP3K2" 89797
"MAP3K3" 74096
"MAP3K4" 125864
"MAP3K5" 236052
"MAP3K6" 12858
"MAP3K7" 73493
"MAP3K8" 27812
"MAP3K9" 86987
"MAP4K1" 30312
"MAP4K2" 18330
"MAP4K3" 188371
"MAP4K4" 196987
"MAP4K5" 142651
"MAP4" 238577
"MAP6D1" 9718
"MAP6" 81810
"MAP7D1" 24699
"MAP7D2" 110194
"MAP7D3" 43262
"MAP7" 208538
"MAP9" 34312
"MAPK10" 584220
"MAPK11" 6667
"MAPK12" 8909
"MAPK13" 14008
"MAPK14" 95287
"MAPK15" 6153
"MAPK1IP1L" 18547
"MAPK1" 108023
"MAPK3" 9204
"MAPK4" 172054
"MAPK6" 48156
"MAPK7" 5823
"MAPK8IP1" 20814
"MAPK8IP2" 13185
"MAPK8IP3" 64168
"MAPK8" 132721
"MAPK9" 58940
"MAPKAP1" 269840
"MAPKAPK2" 49378
"MAPKAPK3" 37435
"MAPKAPK5" 59994
"MAPKBP1" 53371
"LAMTOR3" 16210
"MAPRE1" 30625
"MAPRE2" 166542
"MAPRE3" 56582
"MAPT" 133952
"MARCH10" 107032
"MARCH11" 112652
"MARCH1" 859752
"MARCH2" 25714
"MARCH3" 164688
"MARCH4" 114618
"MARCH5" 62800
"MARCH6" 86695
"MARCH7" 58533
"MARCH8" 140321
"MARCH9" 5308
"MARCKSL1" 2394
"MARCKS" 6130
"MARCO" 52495
"MARK1" 136325
"MARK2" 72092
"MARK3" 118467
"MARK4" 54013
"MARS2" 3026
"MARS" 28587
"MARVELD1" 4420
"MARVELD2" 29214
"MARVELD3" 15785
"MAS1L" 1259
"MAS1" 26459
"MASP1" 77444
"MASP2" 20716
"MAST1" 36437
"MAST2" 249132
"MAST3" 53928
"MAST4" 573241
"MASTL" 33474
"MAT1A" 17838
"MAT2A" 6113
"MAT2B" 16290
"MATK" 23826
"MATN1" 12308
"MATN2" 167660
"MATN3" 20616
"MATN4" 15120
"MATR3" 57925
"MAVS" 29324
"MAX" 96594
"MAZ" 5090
"MBD1" 14892
"MBD2" 73063
"MBD3L1" 747
"MBD3L2" 2395
"MBD3L5" 2428
"MBD3" 19269
"MBD4" 9235
"MBD5" 495960
"MBD6" 9438
"MBIP" 22118
"MBL1P" 2941
"MBL2" 7404
"MBLAC1" 1775
"MBLAC2" 16562
"MBNL1" 222148
"MBNL2" 171831
"MBNL3" 120721
"MBOAT1" 112785
"MBOAT2" 151020
"MBOAT4" 17314
"MBOAT7" 16470
"MBP" 154875
"MBTD1" 83092
"MBTPS1" 63179
"MBTPS2" 45806
"MB" 16590
"MC1R" 2110
"MC2R" 33665
"MC3R" 1083
"MC4R" 1713
"MC5R" 3174
"MCAM" 11371
"SLC25A51" 26778
"SLC25A52" 1296
"SLC25A51P1" 1604
"SLC25A53" 57795
"MCAT" 11192
"MCCC1" 84369
"MCCC2" 71366
"MCCD1" 1270
"MCC" 466352
"MCEE" 20604
"MCF2L2" 252153
"MCF2L" 205364
"MCF2" 126511
"MCFD2" 39985
"MCHR1" 3636
"MCHR2" 75719
"MCL1" 5187
"MCM10" 49552
"MCM2" 24025
"MCM3AP-AS1" 22470
"MCM3AP" 51167
"MCM3" 20727
"MCM4" 17219
"MCM5" 54809
"MCM6" 36817
"MCM7" 8669
"MCM8" 50289
"MCM9" 121704
"MCOLN1" 11385
"MCOLN2" 71530
"MCOLN3" 30820
"MCPH1" 241916
"MCRS1" 9939
"MCTP1" 580885
"MCTP2" 252414
"MCTS1" 17058
"MDC1" 18181
"MDFIC" 97762
"MDFI" 17228
"MDGA1" 67204
"MDGA2" 838798
"MDH1B" 27781
"MDH1" 18234
"MDH2" 19402
"MDK" 3053
"MDM1" 37848
"MDM2" 42537
"MDM4" 41743
"MDN1" 185523
"MDP1" 2133
"MDS2" 13615
"ME1" 220676
"ME2" 75555
"ME3" 233638
"MEA1" 36742
"MEAF6" 24806
"MECOM" 580282
"MECP2" 76158
"MECR" 38291
"MED10" 6673
"MED11" 2179
"MED12L" 351012
"MED12" 23854
"MED13L" 319117
"MED13" 123378
"MED14" 87817
"MED15" 80039
"MED16" 25267
"MED17" 30681
"MED18" 6927
"MED19" 8614
"MED1" 46996
"MED20" 15786
"MED21" 8151
"MED22" 9844
"MED23" 54347
"MED24" 35304
"MED25" 22095
"MED26" 53285
"MED27" 219757
"MED28" 19464
"MED29" 9263
"MED30" 19549
"MED31" 8294
"MED4" 19417
"MED6" 17469
"MED7" 5441
"MED8" 5883
"MED9" 16221
"MEF2A" 151071
"MEF2B" 24696
"MEF2C" 186988
"MEF2D" 37113
"MEFV" 14749
"MEG3" 34918
"MEG8" 109464
"MEGF10" 231703
"MEGF11" 364020
"MEGF6" 136819
"MEGF8" 53130
"MEGF9" 113659
"MEI1" 99974
"MEIG1" 33822
"MEIS1" 138744
"MEIS2" 212107
"MEIS3P1" 2855
"MEIS3" 19115
"MELK" 104821
"MEMO1" 149760
"MEN1" 7780
"MEOX1" 21588
"MEOX2" 75471
"MEP1A" 52603
"MEP1B" 32568
"MEPCE" 5328
"MEPE" 25419
"MERTK" 130954
"MESDC1" 4865
"MESDC2" 43530
"MESP1" 16537
"MESP2" 2422
"MESTIT1" 4115
"MEST" 20290
"METAP1" 67416
"METAP2" 41687
"METRNL" 15517
"METRN" 4537
"METTL16" 95852
"METTL17" 7055
"METTL15" 418790
"METTL10" 34053
"NTMT1" 27858
"METTL11B" 22907
"METTL12" 2855
"METTL13" 16056
"METTL14" 30055
"METTL1" 3634
"METTL2A" 29509
"METTL2B" 29854
"METTL3" 13202
"METTL4" 33975
"METTL5" 13174
"METTL6" 46305
"METTL7A" 7493
"METTL7B" 2875
"METTL8" 119057
"METTL9" 60252
"MET" 126190
"MEX3A" 10452
"MEX3B" 4240
"MEX3C" 23131
"MEX3D" 13656
"MFAP1" 20198
"MFAP2" 7084
"MFAP3L" 46401
"MFAP3" 18483
"MFAP4" 3745
"MFAP5" 16883
"MFF" 32603
"MFGE8" 14722
"MFHAS1" 110276
"MFI2" 28077
"MFN1" 47227
"MFN2" 33334
"MFNG" 17324
"MFRP" 7763
"MFSD10" 4303
"MFSD11" 67240
"MFSD1" 28455
"MFSD2A" 14856
"MFSD2B" 17753
"MFSD3" 3147
"MFSD4" 33904
"MFSD5" 3155
"MFSD6L" 2255
"MFSD6" 94738
"MFSD7" 14543
"MFSD8" 48256
"MFSD9" 23021
"MGAM" 120230
"MGAT1" 30836
"MGAT2" 2682
"MGAT3" 35182
"MGAT4A" 112026
"MGAT4B" 9380
"MGAT4C" 883333
"MGAT5B" 81989
"MGAT5" 334699
"MGA" 148718
"MGC12916" 2005
"FOXD2-AS1" 2508
"FAM222A-AS1" 39278
"MGC15885" 8009
"MGC16025" 2126
"MIR503HG" 3253
"MGC16142" 1290
"MGC16275" 3341
"TUBA3FP" 6084
"GLIDR" 6663
"LINC00638" 2517
"SNAI3-AS1" 23813
"C7ORF62" 3831
"MGC27382" 139865
"CENPBD1P1" 8996
"MGC2889" 2193
"MZB1" 2446
"LINC01312" 32845
"ZNF205-AS1" 5138
"NIM1K" 88625
"LINC00626" 5947
"LOC90768" 5857
"MGC57346" 17634
"C8ORF82" 3378
"MGC72080" 5950
"STEAP1B" 80838
"MGEA5" 34266
"MGLL" 134188
"MGMT" 303742
"MGP" 4990
"MGRN1" 66150
"MGST1" 30050
"MGST2" 88883
"MGST3" 24902
"MIA2" 19450
"MIA3" 49915
"MIAT" 18996
"MIA" 2330
"MIB1" 130164
"MIB2" 16880
"MICAL1" 21906
"MICAL2" 153214
"MICAL3" 236912
"MICALCL" 75240
"MICALL1" 36646
"MICALL2" 25858
"MICB" 16243
"MID1IP1" 5100
"MID1" 388373
"MID2" 111184
"MIDN" 10591
"MIER1" 63724
"MIER2" 39268
"MIER3" 32528
"MIF4GD" 5064
"MIF" 840
"MIIP" 12579
"MIMT1" 7654
"MINA" 30634
"MINK1" 64721
"MINPP1" 48995
"MIOS" 42269
"MIOX" 6660
"MIPEP" 159259
"MIPOL1" 381319
"MIP" 7051
"MIR155HG" 13023
"MIR17HG" 6755
"MIS12" 4440
"MITD1" 19634
"MITF" 228873
"MIXL1" 3396
"NIFK" 9930
"MKI67" 29764
"MKKS" 33213
"MKL1" 226430
"MKL2" 195717
"MKLN1" 386543
"MKNK1" 46904
"MKNK2" 13807
"MKRN1" 26536
"MKRN2" 26699
"MKRN3" 2370
"MKS1" 14169
"MKX" 72945
"MLANA" 19717
"MLC1" 26484
"MLEC" 14715
"CENPU" 40011
"MLF1" 35293
"MLF2" 5149
"MLH1" 57496
"MLH3" 37715
"MLKL" 29034
"KMT2D" 41909
"KMT2C" 301717
"KMT2B" 21060
"KMT2E" 174070
"MLLT10" 219014
"MLLT11" 9147
"MLLT1" 69594
"MLLT3" 280830
"MLLT4" 145459
"MLLT6" 24522
"KMT2A" 90340
"MLNR" 2039
"MLN" 9330
"MLPH" 68912
"MLST8" 4825
"MLXIPL" 31321
"MLXIP" 68600
"MLX" 6143
"MLYCD" 27916
"MMAA" 40648
"MMAB" 19865
"MMACHC" 13153
"MMADHC" 18138
"MMD2" 66942
"MMD" 29269
"MMEL1" 42403
"MME" 159605
"MMGT1" 13475
"MMP10" 10126
"MMP11" 11467
"MMP12" 12246
"MMP13" 12737
"MMP14" 11173
"MMP15" 21147
"MMP16" 295474
"MMP17" 23378
"MMP19" 7538
"MMP1" 8241
"MMP20" 48500
"MMP21" 9368
"MMP23A" 1869
"MMP23B" 3957
"MMP24" 50308
"MMP25" 14766
"MMP26" 4238
"MMP27" 14842
"MMP28" 39458
"MMP2" 27861
"MMP3" 7808
"MMP7" 10239
"MMP8" 13171
"MMP9" 7653
"MMRN1" 75118
"MMRN2" 34940
"MMS19" 40470
"MN1" 53479
"MNAT1" 235230
"MND1" 70469
"MNDA" 18151
"MNS1" 36413
"MNT" 16987
"MNX1" 5810
"MOAP1" 2698
"MOB2" 17331
"MOB1B" 86204
"MOB1A" 26351
"MOB3A" 25628
"MOB3B" 204605
"MOB3C" 9176
"MOB4" 38145
"MOBP" 61817
"MOCOS" 84660
"MOCS1" 30292
"MOCS2" 14078
"MOCS3" 5111
"MOGAT1" 38272
"MOGAT2" 15134
"MOGAT3" 8245
"MOGS" 4325
"MOG" 15273
"MON1A" 21143
"MON1B" 11208
"MON2" 133659
"MORC1" 159886
"MORC2" 43644
"MORC3" 56457
"MORC4" 59944
"MORF4L1" 25358
"MORF4L2" 12660
"MORF4" 1106
"MORN1" 70301
"MORN2" 6747
"MORN3" 23908
"MORN4" 19603
"MORN5" 40180
"MARC1" 32962
"MARC2" 37398
"MOSPD1" 27688
"MOSPD2" 48906
"MOSPD3" 3215
"MOS" 1040
"MOV10L1" 71699
"MOV10" 28065
"MOXD1" 105465
"MPDU1" 4565
"MPDZ" 174396
"MPEG1" 4417
"MPG" 8832
"MPHOSPH10" 19467
"MPHOSPH6" 22062
"MPHOSPH8" 39793
"MPHOSPH9" 91690
"MPI" 12177
"MPL" 17591
"MPND" 16559
"MPO" 11080
"MPP1" 26843
"MPP2" 34354
"MPP3" 32395
"MPP4" 55389
"MPP5" 94666
"MPP6" 120840
"MPP7" 252073
"MPPE1" 26039
"MPPED1" 95834
"MPPED2" 202916
"MPRIP" 150193
"MPST" 10073
"MPV17L2" 3730
"MPV17L" 17702
"MPV17" 13605
"MPZL1" 69937
"MPZL2" 11120
"MPZL3" 25675
"MPZ" 6375
"MR1" 28546
"MRAP2" 113657
"MRAP" 22971
"MRAS" 57887
"MRC1" 101816
"MRC2" 65927
"MRE11A" 97131
"MREG" 94999
"MRFAP1L1" 2164
"MRFAP1" 2654
"MRGPRD" 965
"MRGPRE" 7387
"MRGPRF" 9296
"MRGPRG" 869
"MRGPRX1" 1189
"MRGPRX2" 6262
"MRGPRX3" 17533
"MRGPRX4" 1443
"MRI1" 9790
"MRM1" 33115
"MRO" 30283
"MRPL57" 2435
"MRPL10" 8269
"MRPL11" 3785
"MRPL12" 4150
"MRPL13" 49713
"MRPL14" 14040
"MRPL15" 13290
"MRPL16" 4638
"MRPL17" 2955
"MRPL18" 8617
"MRPL19" 15423
"MRPL1" 90110
"MRPL20" 5384
"MRPL21" 12556
"MRPL22" 28338
"MRPL23" 65904
"MRPL24" 3964
"MRPL27" 5317
"MRPL28" 3569
"MRPL2" 6151
"MRPL30" 18377
"MRPL32" 5481
"MRPL33" 8024
"MRPL34" 4036
"MRPL35" 14361
"MRPL36" 3047
"MRPL37" 25322
"MRPL38" 6240
"MRPL39" 22202
"MRPL3" 40759
"MRPL40" 4176
"MRPL41" 676
"MRPL42P5" 666
"MRPL42" 48700
"MRPL43" 9695
"MRPL44" 16868
"MRPL45" 26195
"MRPL46" 7910
"MRPL47" 16361
"MRPL48" 77259
"MRPL49" 5188
"MRPL4" 8093
"MRPL50" 10985
"MRPL51" 1376
"MRPL52" 5175
"MRPL53" 698
"MRPL54" 4883
"MRPL55" 5067
"MRPL9" 3849
"MRPS10" 11069
"MRPS11" 13068
"MRPS12" 2224
"MRPS14" 10497
"MRPS15" 8666
"MRPS16" 3795
"MRPS17" 4623
"MRPS18A" 16615
"MRPS18B" 9073
"MRPS18C" 6366
"MRPS21" 15137
"MRPS22" 13146
"MRPS23" 15263
"MRPS24" 2959
"MRPS25" 23064
"MRPS26" 2198
"MRPS27" 100837
"MRPS28" 111542
"MRPS2" 4708
"MRPS30" 6567
"MRPS31" 42079
"MRPS33" 12342
"MRPS34" 1239
"MRPS35" 45531
"MRPS36" 12398
"MRPS5" 36439
"MRPS6" 69452
"MRPS7" 4497
"MRPS9" 62491
"MRRF" 66734
"MRS2P2" 2691
"MRS2" 23286
"MRTO4" 8329
"MRVI1" 120897
"MS4A10" 15973
"MS4A12" 14687
"MS4A13" 28042
"MS4A14" 21742
"MS4A15" 19866
"MS4A1" 14943
"MS4A2" 10206
"MS4A3" 14488
"MS4A4A" 28304
"MS4A5" 18220
"MS4A6A" 13059
"MS4A6E" 14086
"MS4A7" 17469
"MS4A8" 16195
"MSC" 2954
"MSGN1" 1338
"MSH2" 231434
"MSH3" 222163
"MSH4" 116360
"MSH5" 22730
"MSH6" 23872
"MSI1" 29512
"MSI2" 428838
"MSL1" 14946
"MSL2" 48383
"MSL3P1" 2972
"MSL3" 17613
"MSLNL" 12568
"MSLN" 8131
"MSMB" 12964
"MSMP" 1286
"MSN" 153549
"MSR1" 84913
"MSRA" 374667
"MSRB2" 26449
"MSRB3" 188314
"MST1P2" 4846
"MST1L" 9846
"MST1R" 17402
"MST1" 5576
"STK26" 52641
"MSTN" 7029
"MSTO1" 4797
"MSTO2P" 4920
"MSX1" 4271
"MSX2P1" 2161
"MSX2" 6314
"MT1A" 1421
"MT1B" 1318
"MT1DP" 1254
"MT1E" 1331
"MT1F" 1360
"MT1G" 1335
"MT1H" 1315
"MT1IP" 1761
"MT1L" 1357
"MT1M" 1322
"MT1X" 1726
"MT2A" 913
"MT3" 1557
"MT4" 3884
"MTA1" 50902
"MTA2" 8651
"MTA3" 307549
"MTAP" 64445
"MTBP" 78235
"MTCH1" 19036
"MTCH2" 38345
"CMC4" 9514
"MTCP1" 7102
"MTDH" 86288
"MTERF3" 22215
"MTERF4" 30164
"MTERF2" 14310
"MTERF1" 9804
"MTF1" 50044
"MTF2" 59846
"MTFMT" 28127
"MTFR1" 127379
"MTG1" 28363
"MTHFD1L" 236208
"MTHFD1" 71672
"MTHFD2L" 179826
"MTHFD2" 19002
"MTHFR" 20380
"MTHFSD" 25662
"MTHFS" 53738
"MTIF2" 33731
"MTIF3" 15258
"MTL5" 44890
"MTM1" 110485
"MTMR10" 71864
"MTMR11" 9678
"MTMR12" 85932
"MTMR14" 52928
"FAN1" 39256
"MTMR1" 72146
"MTMR2" 91230
"MTMR3" 147699
"MTMR4" 28572
"MTMR6" 41311
"MTMR7" 117225
"MTMR8" 127371
"MTMR9LP" 10050
"MTMR9" 43730
"MTNR1A" 22798
"MTNR1B" 16590
"MTO1" 47499
"MTOR" 166962
"MTFP1" 3286
"MTPAP" 39537
"MTRF1L" 16077
"MTRF1" 95669
"MTRR" 49938
"MTR" 109677
"MTSS1L" 24849
"MTSS1" 177737
"MTTP" 59919
"MTUS1" 157785
"MTUS2" 685608
"MTVR2" 811
"MTX1" 5140
"MTX2" 68602
"MTX3" 14546
"MUC12" 49326
"MUC13" 29309
"MUC15" 13231
"MUC16" 161550
"MUC17" 38778
"MUC1" 7091
"MUC20" 12573
"MUC21" 6185
"MUC2" 35633
"MUC4" 65158
"MUC5B" 39106
"MUC6" 23895
"MUC7" 52505
"MUCL1" 3871
"AP5M1" 29827
"MUL1" 9035
"MUM1L1" 40683
"MUM1" 23470
"MURC" 10310
"MUS81" 7409
"MUSK" 138444
"MUSTN1" 1898
"BLOC1S5" 50847
"MUTYH" 11228
"MUT" 32938
"MVD" 11218
"MVK" 24664
"MVP" 27645
"MX1" 38885
"MX2" 47449
"MXD1" 27904
"MXD3" 6399
"MXD4" 14677
"MXI1" 79760
"MXRA5" 38087
"MXRA7" 38414
"MXRA8" 10852
"MYADML2" 7588
"MYADML" 2156
"MYADM" 10807
"MYBBP1A" 16490
"MYBL1" 51043
"MYBL2" 49477
"MYBPC1" 100992
"MYBPC2" 33429
"MYBPC3" 21296
"MYBPHL" 17029
"MYBPH" 8015
"MYB" 37864
"MYCBP2" 282441
"MYCBPAP" 23724
"MYCBP" 10888
"MYCL" 6489
"MYCNOS" 6168
"MYCN" 6454
"MYCT1" 49280
"MYC" 7517
"MYD88" 4361
"MYEF2" 43885
"MYEOV2" 10254
"MYEOV" 3132
"MYF5" 2759
"MYF6" 1840
"MYH10" 157164
"MYH11" 153897
"MYH13" 72141
"MYH14" 122358
"MYH15" 169094
"MYH16" 24671
"MYH1" 26412
"MYH2" 28510
"MYH3" 49820
"MYH4" 26501
"MYH6" 26286
"MYH7B" 46569
"MYH7" 22937
"MYH8" 31628
"MYH9" 106687
"MYL10" 15966
"MYL12A" 8755
"MYL12B" 16328
"MYL1" 25024
"MYL2" 9734
"MYL3" 5572
"MYL4" 18633
"MYL5" 7834
"MYL6B" 5395
"MYL6" 3220
"MYL7" 2528
"MYL9" 9928
"MYLIP" 21929
"MYLK2" 15328
"MYLK3" 60964
"MYLK4" 106747
"MYLK" 274283
"MYLPF" 7057
"MYNN" 16320
"MYO10" 274381
"MYO15A" 71488
"MYO15B" 39306
"MYO16" 712276
"MYO18A" 109276
"MYO18B" 321714
"MYO19" 39821
"MYO1A" 22681
"MYO1B" 179986
"MYO1C" 28500
"MYO1D" 384650
"MYO1E" 240437
"MYO1F" 56664
"MYO1G" 16443
"MYO1H" 60094
"MYO3A" 278307
"MYO3B" 477020
"MYO5A" 221767
"MYO5B" 372358
"MYO5C" 103486
"MYO6" 170334
"MYO7A" 87049
"MYO7B" 102039
"MYO9A" 296286
"MYO9B" 137509
"MYOCD" 103059
"MYOC" 17271
"MYOD1" 2565
"MYOF" 176076
"MYOG" 2883
"MYOM1" 153301
"MYOM2" 100410
"MYOM3" 56094
"MYOT" 20569
"MYOZ1" 9862
"MYOZ2" 51957
"MYOZ3" 18527
"MYPN" 124110
"MYPOP" 12599
"MYRIP" 451407
"MYSM1" 45352
"KAT8" 13729
"KAT7" 46345
"KAT6A" 122509
"KAT6B" 207697
"MYT1L" 542275
"MYT1" 77801
"MZF1" 12561
"N4BP1" 71488
"N4BP2L1" 28893
"N4BP2L2" 110293
"N4BP2" 130816
"N4BP3" 13528
"N6AMT1" 445712
"N6AMT2" 45230
"NAA10" 5812
"NAA11" 170824
"NAA15" 89885
"NAA16" 65792
"NAA20" 16365
"NAA25" 82115
"NAA30" 25320
"NAA35" 85213
"LSM8" 19871
"NAA40" 18349
"NAA50" 29791
"NAAA" 30358
"NAALAD2" 61884
"NAALADL1" 14202
"NAALADL2" 1372014
"NAB1" 43906
"NAB2" 6362
"NACA2" 798
"NACAD" 9020
"NACAP1" 702
"NACA" 12872
"NACC1" 24299
"NACC2" 88752
"NADK" 29277
"NADSYN1" 48613
"NAE1" 28099
"NAF1" 57777
"NAGA" 12508
"NAGK" 11530
"NAGLU" 10211
"NAGPA" 9096
"NAGS" 4522
"NAIF1" 6634
"NAIP" 57173
"NALCN" 363432
"NAMPT" 36685
"NANOG" 9744
"NANOS1" 4016
"NANOS2" 1564
"NANOS3" 18721
"NANP" 11079
"NANS" 26355
"NAP1L1" 48102
"NAP1L2" 2552
"NAP1L3" 2648
"NAP1L4" 47892
"NAP1L5" 1916
"NAP1L6" 2043
"NAPA" 27454
"NAPB" 47000
"NAPEPLD" 49984
"NAPG" 26742
"NAPRT" 3764
"NAPSA" 10859
"NAPSB" 10948
"NARFL" 11232
"NARF" 32339
"ICE2" 59533
"NARS2" 138903
"NARS" 21180
"NASP" 34918
"NAT10" 41279
"NAT14" 2378
"NAA60" 43352
"NAT1" 53270
"NAT2" 14634
"NAT6" 3003
"NAT8B" 831
"NAT8L" 9762
"NAT8" 1699
"NAT9" 5866
"NAV1" 178652
"NAV2" 776401
"NAV3" 641154
"NBAS" 563277
"NBEAL1" 211410
"NBEAL2" 30038
"NBEA" 730466
"NBL1" 15227
"HAND2-AS1" 62655
"NBN" 51393
"NBPF10" 80105
"NBPF14" 64332
"NBPF15" 38078
"NBPF1" 51241
"NBPF22P" 15103
"NBPF3" 48230
"NBPF4" 21617
"NBPF6" 50407
"NBPF7" 11150
"NBPF9" 28278
"NBR1" 41378
"NBR2" 28114
"NCALD" 438539
"NCAM1" 317016
"NCAM2" 544990
"NCAN" 40275
"NCAPD2" 37853
"NCAPD3" 75348
"NCAPG2" 73647
"NCAPG" 33923
"NCAPH2" 16564
"NCAPH" 41325
"NCBP1" 40325
"NCBP2" 9864
"NCCRP1" 4920
"NCDN" 8987
"NCEH1" 80818
"NCF1B" 15306
"NCF1C" 15420
"NCF1" 15414
"NCF2" 35352
"NCF4" 17029
"NCK1" 89398
"NCK2" 149625
"NCKAP1L" 50491
"NCKAP1" 129342
"NCKAP5L" 37611
"NCKAP5" 1003394
"NCKIPSD" 22127
"NCLN" 23645
"NCL" 10953
"NCOA1" 279448
"NCOA2" 295620
"NCOA3" 154985
"NCOA4" 25626
"NCOA5" 28971
"NCOA6" 110877
"NCOA7" 151091
"NCOR1" 187318
"NCOR2" 243197
"NCR1" 32148
"NCR2" 15281
"NCR3" 4129
"LINC00028" 1796
"LINC00029" 2811
"LINC00032" 37109
"LINC00051" 10647
"LINC00052" 2757
"BBIP1" 20450
"SPACA6P" 27562
"SMIM10L2A" 6131
"SMIM10L2B" 3727
"LINC00092" 2079
"DNMBP-AS1" 31793
"LINC00094" 6111
"FBXL19-AS1" 3950
"KCNIP4-IT1" 9847
"ASMTL-AS1" 14890
"LINC00685" 2187
"GRIK1-AS1" 15831
"LINC00111" 18034
"LINC00112" 1146
"LINC00113" 28854
"LINC00114" 34456
"LINC00115" 1316
"LINC00116" 33891
"NPHP3-AS1" 152461
"LINC00152" 66091
"CHODL-AS1" 49936
"LINC00158" 45881
"LINC00160" 13375
"LINC00161" 1037
"LINC00162" 5519
"ANKRD30BL" 110442
"LINC00167" 2862
"CRYM-AS1" 17742
"ZNRD1-AS1" 60178
"LINC00173" 3091
"LINC00174" 24364
"COL18A1-AS1" 5354
"LINC00176" 5281
"A1BG-AS1" 3213
"FTX" 265438
"JPX" 126060
"LRRC75A-AS1" 31661
"LINC00189" 94711
"LINC00200" 4904
"HNRNPU-AS1" 6303
"LINC00202-1" 10795
"ITPK1-AS1" 4700
"FAM223B" 712
"LINC00207" 3109
"EPB41L4A-AS1" 1975
"FAM224B" 4291
"LINC00235" 560
"NCS1" 64899
"NCSTN" 15621
"NDC80" 45078
"NDE1" 83086
"NDEL1" 36860
"NDFIP1" 45661
"NDFIP2" 75355
"NDNL2" 4833
"NDN" 1905
"NDOR1" 13694
"NDP" 24614
"NDRG1" 60077
"NDRG2" 54109
"NDRG3" 94361
"NDRG4" 51699
"NDST1" 60432
"NDST2" 9904
"NDST3" 225623
"NDST4" 290011
"NDUFA10" 132960
"NDUFA11" 12514
"NDUFA12" 32385
"NDUFA13" 11973
"NDUFA1" 4830
"NDUFA2" 2500
"NDUFA3" 5230
"NDUFA4L2" 5859
"NDUFA4" 8210
"NDUFA5" 64654
"NDUFA6" 5246
"NDUFA7" 12810
"NDUFA8" 27313
"NDUFA9" 45203
"NDUFAB1" 15317
"NDUFAF1" 15148
"NDUFAF2" 207821
"NDUFAF3" 3020
"NDUFAF4" 8576
"NDUFB10" 2437
"NDUFB11" 2994
"NDUFB1" 5583
"NDUFB2" 9935
"NDUFB3" 13966
"NDUFB4" 6171
"NDUFB5" 22860
"NDUFB6" 20183
"NDUFB7" 5988
"NDUFB8" 6194
"NDUFB9" 10884
"NDUFC1" 12634
"NDUFC2" 11565
"NDUFS1" 44627
"NDUFS2" 16978
"NDUFS3" 5488
"NDUFS4" 122728
"NDUFS5" 8341
"NDUFS6" 14641
"NDUFS7" 11680
"NDUFS8" 5963
"NDUFV1" 5618
"NDUFV2" 31699
"NDUFV3" 20028
"NEAT1" 22742
"NEBL" 513077
"NEB" 249153
"NECAB1" 167625
"NECAB2" 34144
"NECAB3" 17341
"NECAP1" 15670
"NECAP2" 19418
"NEDD1" 46558
"NEDD4L" 357314
"NEDD4" 166695
"NEDD8" 15510
"NEDD9" 199050
"NEFH" 11172
"NEFL" 5657
"NEFM" 5332
"NEGR1" 886596
"NEIL1" 10477
"NEIL2" 17635
"NEIL3" 53065
"NEK10" 262124
"NEK11" 323614
"NEK1" 219820
"NEK2" 17374
"NEK3" 26954
"NEK4" 62505
"NEK5" 95462
"NEK6" 95701
"NEK7" 165422
"NEK8" 14667
"NEK9" 48284
"NSMF" 11764
"NELL1" 906135
"NELL2" 413573
"NENF" 13459
"NEO1" 253491
"NES" 8644
"NET1" 46499
"NETO1" 125673
"NETO2" 66322
"NEU1" 5162
"NEU2" 2385
"NEU3" 22263
"NEU4" 8220
"NEURL1B" 50277
"NEURL2" 2815
"NEURL3" 10514
"NEURL4" 13707
"NEURL1" 98841
"NEUROD1" 12370
"NEUROD2" 4152
